Wavelength(nm)  Transmission(a.u.)
1143	0.90537
1143.5	0.9037
1144	0.90197
1144.5	0.90017
1145	0.89829
1145.5	0.89635
1146	0.89435
1146.5	0.89228
1147	0.89015
1147.5	0.88796
1148	0.88571
1148.5	0.88341
1149	0.88105
1149.5	0.87864
1150	0.87618
1150.5	0.87366
1151	0.8711
1151.5	0.8685
1152	0.86585
1152.5	0.86316
1153	0.86042
1153.5	0.85765
1154	0.85485
1154.5	0.85201
1155	0.84913
1155.5	0.84623
1156	0.84329
1156.5	0.84033
1157	0.83734
1157.5	0.83432
1158	0.83128
1158.5	0.82822
1159	0.82514
1159.5	0.82205
1160	0.81893
1160.5	0.8158
1161	0.81266
1161.5	0.80951
1162	0.80634
1162.5	0.80317
1163	0.79998
1163.5	0.79679
1164	0.7936
1164.5	0.7904
1165	0.7872
1165.5	0.784
1166	0.78079
1166.5	0.77759
1167	0.77439
1167.5	0.77119
1168	0.768
1168.5	0.76481
1169	0.76162
1169.5	0.75845
1170	0.75528
1170.5	0.75212
1171	0.74897
1171.5	0.74583
1172	0.74271
1172.5	0.73959
1173	0.73649
1173.5	0.7334
1174	0.73033
1174.5	0.72727
1175	0.72423
1175.5	0.7212
1176	0.71819
1176.5	0.7152
1177	0.71222
1177.5	0.70927
1178	0.70633
1178.5	0.70342
1179	0.70052
1179.5	0.69765
1180	0.69479
1180.5	0.69196
1181	0.68915
1181.5	0.68636
1182	0.68359
1182.5	0.68085
1183	0.67813
1183.5	0.67543
1184	0.67276
1184.5	0.67011
1185	0.66748
1185.5	0.66488
1186	0.66231
1186.5	0.65975
1187	0.65723
1187.5	0.65473
1188	0.65225
1188.5	0.6498
1189	0.64737
1189.5	0.64497
1190	0.6426
1190.5	0.64025
1191	0.63793
1191.5	0.63563
1192	0.63337
1192.5	0.63112
1193	0.6289
1193.5	0.62671
1194	0.62455
1194.5	0.62241
1195	0.6203
1195.5	0.61821
1196	0.61615
1196.5	0.61412
1197	0.61211
1197.5	0.61013
1198	0.60818
1198.5	0.60625
1199	0.60435
1199.5	0.60247
1200	0.60062
