Wavelength(nm),Transmission(%)
2057.0,0.935161
2058.0,0.935162
2059.0,0.935162
2060.0,0.935162
2061.0,0.935163
2062.0,0.935163
2063.0,0.935163
2064.0,0.935164
2065.0,0.935164
2066.0,0.935164
2067.0,0.935165
2068.0,0.935165
2069.0,0.935165
2070.0,0.935166
2071.0,0.935166
2072.0,0.935166
2073.0,0.935167
2074.0,0.935167
2075.0,0.935167
2076.0,0.935168
2077.0,0.935168
2078.0,0.935168
2079.0,0.935169
2080.0,0.935169
2081.0,0.935169
2082.0,0.93517
2083.0,0.93517
2084.0,0.93517
2085.0,0.935171
2086.0,0.935171
2087.0,0.935171
2088.0,0.935172
2089.0,0.935172
2090.0,0.935172
2091.0,0.935172
2092.0,0.935173
2093.0,0.935173
2094.0,0.935173
2095.0,0.935174
2096.0,0.935174
2097.0,0.935174
2098.0,0.935175
2099.0,0.935175
2100.0,0.935175
2101.0,0.935176
2102.0,0.935176
2103.0,0.935176
2104.0,0.935177
2105.0,0.935177
2106.0,0.935177
2107.0,0.935178
2108.0,0.935178
2109.0,0.935178
2110.0,0.935178
2111.0,0.935179
2112.0,0.935179
2113.0,0.935179
2114.0,0.93518
2115.0,0.93518
2116.0,0.93518
2117.0,0.935181
2118.0,0.935181
2119.0,0.935181
2120.0,0.935182
2121.0,0.935182
2122.0,0.935182
2123.0,0.935182
2124.0,0.935183
2125.0,0.935183
2126.0,0.935183
2127.0,0.935184
2128.0,0.935184
2129.0,0.935184
2130.0,0.935185
2131.0,0.935185
2132.0,0.935185
2133.0,0.935185
